order_id,order_date,customer_id,state,category,sub_category,product_id,price_per_unit,quantity,sale,seller_id
5406,2/19/2022,CS177,Bihar,Office Supplies,Binders,P502,1088.79,4,4355.17,2
5407,8/18/2020,CS220,Meghalaya,Office Supplies,Envelopes,P945,10.94,2,21.88,10
5408,9/26/2022,CS212,Bihar,Office Supplies,Paper,P1700,5.08,6,30.48,3
5409,5/4/2023,CS155,Telangana,Technology,Phones,P1605,12,2,23.99,9
5410,11/5/2020,CS219,West Bengal,Office Supplies,Fasteners,P79,2.38,7,16.69,7
5411,2/6/2020,CS214,Madhya Pradesh,Technology,Accessories,P78,78.15,6,468.9,9
5412,11/16/2020,CS205,Odisha,Technology,Accessories,P307,36.24,2,72.48,7
5413,1/20/2020,CS111,Tripura,Office Supplies,Supplies,P818,3.65,3,10.95,4
5414,11/26/2021,CS153,Jharkhand,Furniture,Furnishings,P15,63.94,3,191.82,4
5415,5/16/2021,CS121,Telangana,Office Supplies,Binders,P97,4.82,5,24.1,9
5416,5/21/2020,CS105,Assam,Technology,Phones,P1639,8.78,1,8.78,7
5417,7/10/2020,CS210,Karnataka,Office Supplies,Appliances,P1551,94.19,4,376.74,3
5418,5/2/2020,CS150,Tripura,Office Supplies,Binders,P117,7.38,4,29.52,3
5419,6/13/2022,CS119,Telangana,Office Supplies,Art,P589,5.98,2,11.96,10
5420,5/18/2021,CS218,Odisha,Office Supplies,Binders,P516,5.28,5,26.4,3
5421,8/23/2021,CS112,Tamil Nadu,Office Supplies,Envelopes,P682,12.78,1,12.78,3
5422,3/12/2023,CS131,Nagaland,Office Supplies,Art,P1008,37.74,2,75.48,6
5423,12/27/2021,CS196,Meghalaya,Furniture,Furnishings,P764,19.99,2,39.98,3
5424,1/27/2022,CS237,Maharashtra,Office Supplies,Fasteners,P711,1.81,1,1.81,6
5425,7/12/2021,CS115,Tamil Nadu,Office Supplies,Binders,P334,4.13,2,8.26,7
5426,12/19/2020,CS232,Uttar Pradesh,Office Supplies,Storage,P272,15.51,3,46.53,2
5427,1/27/2024,CS233,Manipur,Office Supplies,Labels,P646,5.85,5,29.24,1
5428,5/5/2022,CS122,Uttarakhand,Office Supplies,Storage,P1126,17.59,2,35.17,9
5429,4/11/2022,CS216,Uttar Pradesh,Technology,Machines,P1742,454.3,3,1362.9,7
5430,5/19/2023,CS116,Haryana,Furniture,Furnishings,P889,42.14,2,84.27,8
5431,3/10/2022,CS195,West Bengal,Office Supplies,Binders,P1481,3.27,7,22.91,9
5432,11/5/2022,CS163,Rajasthan,Office Supplies,Appliances,P1743,34.38,9,309.46,1
5433,10/19/2022,CS193,Tamil Nadu,Office Supplies,Art,P119,4.87,4,19.46,7
5434,1/19/2021,CS136,Gujarat,Furniture,Tables,P990,157.51,3,472.52,3
5435,5/14/2023,CS145,Andhra Pradesh,Technology,Accessories,P1209,337.56,3,1012.68,4
5436,9/4/2021,CS133,Rajasthan,Office Supplies,Binders,P1468,3.44,5,17.22,5
5437,3/25/2023,CS185,Rajasthan,Technology,Copiers,P938,499.99,2,999.98,8
5438,3/5/2020,CS197,Uttar Pradesh,Office Supplies,Binders,P1130,1.08,8,8.61,1
5439,8/9/2021,CS152,Assam,Technology,Accessories,P1617,31.91,5,159.56,10
5440,11/8/2021,CS106,Sikkim,Furniture,Chairs,P1323,71.99,3,215.98,4
5441,11/30/2021,CS120,Andhra Pradesh,Office Supplies,Envelopes,P612,21.98,3,65.94,4
5442,5/4/2023,CS195,Arunachal Pradesh,Furniture,Furnishings,P59,10.52,9,94.68,9
5443,12/25/2021,CS210,Tamil Nadu,Office Supplies,Storage,P111,7.89,3,23.67,10
5444,12/30/2022,CS218,Sikkim,Technology,Phones,P687,272.79,4,1091.17,6
5445,5/7/2023,CS135,Punjab,Office Supplies,Art,P348,2.67,7,18.69,2
5446,7/14/2022,CS189,Punjab,Furniture,Tables,P445,189.58,3,568.73,2
5447,9/2/2022,CS155,Uttarakhand,Office Supplies,Binders,P530,7.31,1,7.31,8
5448,4/27/2020,CS130,Jharkhand,Office Supplies,Binders,P1392,228.29,5,1141.47,9
5449,12/4/2022,CS201,Gujarat,Technology,Phones,P1380,93.59,3,280.78,6
5450,1/11/2022,CS177,Gujarat,Furniture,Furnishings,P1331,27.98,3,83.95,4
5451,3/11/2022,CS132,West Bengal,Office Supplies,Binders,P1246,2.94,3,8.81,6
5452,10/3/2022,CS234,Karnataka,Office Supplies,Paper,P1589,6.88,7,48.16,8
5453,9/13/2021,CS234,Nagaland,Office Supplies,Storage,P200,10.9,5,54.5,2
5454,7/10/2022,CS183,Rajasthan,Office Supplies,Binders,P1481,10.91,8,87.28,3
5455,10/9/2021,CS150,Himachal Pradesh,Furniture,Bookcases,P1094,114.98,3,344.94,9
5456,9/10/2023,CS132,Goa,Furniture,Furnishings,P978,7.38,2,14.76,4
5457,4/29/2021,CS125,Jharkhand,Office Supplies,Binders,P1089,6.38,2,12.76,1
5458,2/10/2023,CS137,Punjab,Office Supplies,Labels,P1324,7.31,8,58.48,1
5459,3/31/2020,CS182,Odisha,Furniture,Bookcases,P1744,49.69,4,198.74,1
5460,4/3/2021,CS168,Uttarakhand,Office Supplies,Paper,P862,5.16,6,30.96,8
5461,5/18/2022,CS106,Punjab,Office Supplies,Art,P719,3.91,1,3.91,3
5462,9/25/2020,CS121,Punjab,Office Supplies,Art,P152,20.79,3,62.38,8
5463,7/31/2023,CS115,Uttar Pradesh,Furniture,Furnishings,P1467,63.94,1,63.94,2
5464,10/23/2023,CS225,Telangana,Office Supplies,Binders,P959,12.12,5,60.6,4
5465,8/27/2023,CS200,Tamil Nadu,Office Supplies,Supplies,P1745,5.68,4,22.72,1
5466,11/5/2021,CS236,Andhra Pradesh,Office Supplies,Paper,P977,4.06,3,12.19,6
5467,1/29/2024,CS119,Sikkim,Office Supplies,Appliances,P1218,43.59,2,87.17,4
5468,11/12/2020,CS191,Punjab,Office Supplies,Art,P312,15.87,2,31.74,6
5469,5/21/2020,CS188,Uttar Pradesh,Furniture,Furnishings,P1232,14.2,3,42.6,5
5470,2/14/2024,CS133,Gujarat,Office Supplies,Binders,P1136,18.99,6,113.94,3
5471,3/2/2023,CS148,Gujarat,Office Supplies,Storage,P100,32.48,4,129.92,5
5472,9/27/2022,CS200,Madhya Pradesh,Office Supplies,Art,P511,1.76,3,5.28,1
5473,7/29/2021,CS135,Arunachal Pradesh,Office Supplies,Storage,P169,178.47,3,535.41,6
5474,10/1/2020,CS164,Rajasthan,Office Supplies,Envelopes,P22,8.28,2,16.56,9
5475,8/24/2022,CS137,Gujarat,Technology,Accessories,P379,55.99,5,279.95,8
5476,7/2/2020,CS169,Karnataka,Office Supplies,Paper,P1438,47.9,5,239.5,5
5477,12/4/2023,CS219,Assam,Furniture,Furnishings,P1746,8.09,3,24.27,4
5478,6/19/2020,CS105,Madhya Pradesh,Technology,Copiers,P1253,559.99,5,2799.96,3
5479,4/25/2023,CS198,Rajasthan,Furniture,Furnishings,P1413,41.4,2,82.8,8
5480,5/23/2022,CS148,Madhya Pradesh,Furniture,Furnishings,P463,12.22,1,12.22,3
5481,6/28/2022,CS212,Haryana,Office Supplies,Storage,P1567,64.98,3,194.94,1
5482,8/10/2023,CS184,Nagaland,Office Supplies,Storage,P618,23.65,3,70.95,7
5483,5/3/2023,CS173,Karnataka,Office Supplies,Paper,P1138,22.84,4,91.36,4
5484,6/15/2022,CS133,Bihar,Furniture,Chairs,P592,80.98,3,242.94,6
5485,5/22/2023,CS190,Meghalaya,Office Supplies,Labels,P1091,3.15,7,22.05,1
5486,3/25/2023,CS185,Madhya Pradesh,Technology,Phones,P447,92.8,3,278.4,7
5487,2/5/2024,CS187,Himachal Pradesh,Office Supplies,Art,P1342,35.98,3,107.94,1
5488,3/16/2020,CS124,Karnataka,Furniture,Chairs,P479,49.69,7,347.8,5
5489,7/2/2021,CS142,Tamil Nadu,Technology,Accessories,P1066,14.5,8,116,2
5490,4/2/2022,CS188,Andhra Pradesh,Office Supplies,Binders,P213,1.91,5,9.56,7
5491,3/12/2023,CS106,West Bengal,Office Supplies,Envelopes,P22,7.82,3,23.47,2
5492,7/16/2023,CS182,Chhattisgarh,Office Supplies,Binders,P210,12.29,7,86.06,1
5493,4/3/2020,CS233,Jharkhand,Technology,Phones,P419,54.39,2,108.78,5
5494,5/20/2022,CS230,Haryana,Office Supplies,Paper,P128,3.42,3,10.27,4
5495,4/30/2021,CS130,Maharashtra,Office Supplies,Appliances,P1551,20.93,3,62.79,4
5496,9/8/2022,CS115,Kerala,Office Supplies,Fasteners,P962,3.16,9,28.44,3
5497,11/30/2020,CS187,West Bengal,Office Supplies,Paper,P1747,48.04,2,96.08,6
5498,12/10/2021,CS204,Andhra Pradesh,Office Supplies,Binders,P773,5.84,2,11.68,1
5499,2/11/2024,CS162,Mizoram,Office Supplies,Fasteners,P591,2.18,2,4.36,3
5500,1/12/2020,CS192,Rajasthan,Office Supplies,Paper,P1383,5.18,5,25.92,4
5501,3/28/2023,CS145,Assam,Office Supplies,Fasteners,P79,1.98,8,15.81,10
5502,4/16/2023,CS136,Manipur,Office Supplies,Paper,P1595,5.19,2,10.37,5
5503,10/20/2022,CS184,Himachal Pradesh,Office Supplies,Paper,P1087,48.04,4,192.16,8
5504,7/15/2020,CS234,Rajasthan,Office Supplies,Storage,P946,31.15,3,93.46,1
5505,12/8/2023,CS132,Goa,Office Supplies,Labels,P1434,12.53,2,25.06,9
5506,12/23/2022,CS113,Himachal Pradesh,Furniture,Tables,P474,550.98,3,1652.94,10
5507,1/24/2022,CS177,Madhya Pradesh,Office Supplies,Paper,P1516,4.63,2,9.25,7
5508,12/13/2023,CS188,Uttarakhand,Office Supplies,Binders,P1172,4.48,2,8.95,1
5509,5/26/2023,CS228,Tamil Nadu,Office Supplies,Binders,P1059,1.48,6,8.86,5
5510,1/29/2020,CS208,Himachal Pradesh,Furniture,Chairs,P143,42.63,2,85.25,4
5511,3/7/2022,CS140,Nagaland,Furniture,Furnishings,P838,7.07,3,21.2,4
5512,5/1/2023,CS103,Punjab,Furniture,Furnishings,P1746,6.47,9,58.25,8
5513,6/26/2023,CS215,Uttarakhand,Furniture,Chairs,P1748,35.63,2,71.25,10
5514,7/2/2022,CS122,Mizoram,Office Supplies,Art,P659,2.62,3,7.87,1
5515,11/23/2021,CS106,Tamil Nadu,Furniture,Chairs,P1334,295.76,3,887.27,1
5516,3/2/2022,CS196,Sikkim,Technology,Phones,P384,10.9,4,43.6,7
5517,2/12/2021,CS104,Uttar Pradesh,Office Supplies,Appliances,P858,12.98,6,77.88,7
5518,5/13/2022,CS150,Tripura,Technology,Accessories,P1594,15.93,2,31.86,5
5519,5/31/2022,CS164,Rajasthan,Furniture,Bookcases,P1249,240.78,3,722.35,3
5520,10/9/2023,CS101,West Bengal,Office Supplies,Envelopes,P1495,31.98,3,95.95,8
5521,11/15/2021,CS164,Kerala,Office Supplies,Binders,P106,1.6,2,3.2,7
5522,5/3/2023,CS198,Chhattisgarh,Office Supplies,Storage,P1370,10.78,1,10.78,10
5523,1/1/2024,CS146,Arunachal Pradesh,Office Supplies,Paper,P801,10.48,4,41.92,7
5524,12/18/2022,CS209,Assam,Technology,Phones,P1749,164.79,2,329.58,5
5525,9/24/2023,CS222,Andhra Pradesh,Office Supplies,Storage,P1677,11.98,3,35.95,7
5526,5/6/2020,CS173,Arunachal Pradesh,Furniture,Bookcases,P1484,599.07,4,2396.27,1
5527,8/8/2023,CS189,Rajasthan,Office Supplies,Storage,P148,32.79,4,131.14,3
5528,1/16/2024,CS150,Maharashtra,Technology,Accessories,P531,28.79,2,57.58,5
5529,8/30/2020,CS157,Kerala,Office Supplies,Binders,P740,16.51,2,33.02,2
5530,8/25/2021,CS172,Chhattisgarh,Office Supplies,Binders,P703,16.79,4,67.14,1
5531,12/15/2021,CS188,Karnataka,Furniture,Bookcases,P1590,57.98,3,173.94,9
5532,11/3/2023,CS179,Punjab,Office Supplies,Labels,P1093,3.69,4,14.76,5
5533,4/21/2023,CS224,Punjab,Furniture,Furnishings,P838,7.07,2,14.14,3
5534,2/19/2022,CS133,Chhattisgarh,Furniture,Tables,P749,200.49,3,601.47,8
5535,6/17/2023,CS214,Haryana,Office Supplies,Appliances,P1336,207.48,1,207.48,9
5536,3/23/2021,CS214,Karnataka,Office Supplies,Art,P488,35.19,2,70.37,10
5537,5/17/2021,CS200,West Bengal,Technology,Phones,P1457,11.99,5,59.96,9
5538,1/9/2021,CS187,Arunachal Pradesh,Technology,Accessories,P787,8.79,4,35.17,9
5539,8/27/2023,CS236,Nagaland,Office Supplies,Paper,P1416,21.57,3,64.7,1
5540,8/17/2023,CS213,Odisha,Furniture,Tables,P954,146.04,1,146.04,4
5541,2/13/2023,CS123,Maharashtra,Furniture,Furnishings,P563,43.13,1,43.13,7
5542,8/31/2022,CS166,Tamil Nadu,Office Supplies,Paper,P1288,4.41,7,30.87,9
5543,9/21/2023,CS163,Meghalaya,Office Supplies,Art,P223,7.44,2,14.88,8
5544,11/8/2021,CS151,Andhra Pradesh,Office Supplies,Paper,P830,4.28,8,34.24,9
5545,8/11/2023,CS140,Odisha,Office Supplies,Storage,P1575,130.87,2,261.74,6
5546,6/26/2021,CS106,Karnataka,Office Supplies,Binders,P998,7.31,2,14.62,9
5547,12/9/2021,CS209,Chhattisgarh,Office Supplies,Binders,P99,13.84,4,55.36,1
5548,1/15/2020,CS197,Madhya Pradesh,Furniture,Furnishings,P1279,3.75,4,15.01,8
5549,3/28/2021,CS142,Meghalaya,Office Supplies,Storage,P1750,29.74,2,59.48,8
5550,9/26/2021,CS205,Andhra Pradesh,Office Supplies,Paper,P1090,6.69,1,6.69,7
5551,2/10/2020,CS133,Punjab,Office Supplies,Art,P1399,22.52,3,67.56,9
5552,1/29/2021,CS132,Uttar Pradesh,Furniture,Tables,P279,60.19,5,300.93,6
5553,4/25/2022,CS145,Uttarakhand,Technology,Phones,P571,143.99,5,719.96,4
5554,11/8/2021,CS110,Uttar Pradesh,Technology,Phones,P447,74.24,7,519.68,6
5555,2/15/2023,CS210,Sikkim,Office Supplies,Labels,P1166,3.69,2,7.38,6
5556,3/15/2021,CS225,Sikkim,Office Supplies,Binders,P57,4.75,3,14.26,9
5557,9/23/2023,CS221,Andhra Pradesh,Office Supplies,Paper,P291,40.99,2,81.98,8
5558,3/6/2020,CS206,Sikkim,Office Supplies,Binders,P1387,13.21,3,39.62,3
5559,8/26/2022,CS104,Nagaland,Office Supplies,Binders,P1644,138.39,2,276.78,5
5560,10/14/2023,CS233,Uttar Pradesh,Office Supplies,Paper,P606,7.61,1,7.61,2
5561,6/23/2020,CS143,Punjab,Technology,Accessories,P1045,257.49,13,3347.37,9
5562,8/19/2022,CS180,Andhra Pradesh,Office Supplies,Paper,P75,4.23,2,8.45,8
5563,6/3/2023,CS184,Manipur,Technology,Phones,P198,80.99,9,728.95,6
5564,2/19/2023,CS230,Telangana,Office Supplies,Binders,P462,7.48,3,22.43,9
5565,11/25/2021,CS235,Manipur,Office Supplies,Storage,P164,7.5,5,37.52,8
5566,4/6/2021,CS161,Haryana,Technology,Copiers,P1309,199.99,8,1599.92,5
5567,6/6/2020,CS120,Tamil Nadu,Office Supplies,Envelopes,P1658,11.09,1,11.09,7
5568,4/15/2021,CS235,Tamil Nadu,Office Supplies,Storage,P1021,110.98,3,332.94,9
5569,5/23/2022,CS133,Jharkhand,Office Supplies,Binders,P462,19.94,2,39.87,10
5570,2/3/2021,CS197,Uttar Pradesh,Technology,Phones,P420,44.95,5,224.75,1
5571,4/1/2021,CS212,Maharashtra,Office Supplies,Labels,P229,3,2,6,9
5572,6/22/2023,CS125,Goa,Office Supplies,Binders,P741,0.64,3,1.91,7
5573,2/17/2020,CS219,Himachal Pradesh,Office Supplies,Art,P1559,1.46,2,2.91,2
5574,7/6/2023,CS157,Rajasthan,Office Supplies,Paper,P724,5.19,4,20.74,4
5575,2/27/2020,CS106,Assam,Office Supplies,Paper,P690,4.79,2,9.57,3
5576,9/23/2022,CS118,Uttar Pradesh,Office Supplies,Envelopes,P324,49.79,2,99.57,8
5577,4/6/2023,CS125,Nagaland,Furniture,Furnishings,P284,3.79,4,15.14,2
5578,11/22/2022,CS136,Manipur,Furniture,Chairs,P1284,233.39,2,466.77,9
5579,7/10/2023,CS220,Nagaland,Furniture,Furnishings,P170,15.23,1,15.23,10
5580,9/28/2022,CS226,Andhra Pradesh,Office Supplies,Labels,P1117,2.09,3,6.26,8
5581,9/22/2021,CS183,Jharkhand,Office Supplies,Fasteners,P996,3.49,3,10.47,10
5582,1/30/2023,CS163,Jharkhand,Office Supplies,Labels,P1166,3.69,3,11.07,8
5583,2/6/2022,CS118,Mizoram,Office Supplies,Binders,P872,5.18,4,20.7,8
5584,8/2/2021,CS112,Assam,Technology,Accessories,P163,6.9,3,20.7,8
5585,9/25/2023,CS212,Odisha,Office Supplies,Fasteners,P79,3.78,3,11.34,8
5586,8/14/2023,CS101,Nagaland,Office Supplies,Storage,P1161,13.58,5,67.9,10
5587,10/13/2022,CS138,Manipur,Furniture,Chairs,P1529,264.78,4,1059.12,2
5588,6/18/2022,CS145,Telangana,Office Supplies,Paper,P1227,22.84,3,68.52,6
5589,3/1/2021,CS136,Tripura,Technology,Phones,P1121,48.98,3,146.95,4
5590,1/7/2023,CS108,Punjab,Furniture,Chairs,P242,20.79,4,83.14,4
5591,1/23/2022,CS118,Chhattisgarh,Furniture,Furnishings,P221,20.24,2,40.48,7
5592,7/16/2020,CS191,Meghalaya,Office Supplies,Storage,P1161,13.58,3,40.74,5
5593,3/21/2020,CS153,Bihar,Office Supplies,Labels,P565,2.88,5,14.4,2
5594,6/29/2023,CS205,Himachal Pradesh,Technology,Phones,P1110,29.99,5,149.95,10
5595,7/28/2021,CS173,Punjab,Office Supplies,Supplies,P1487,8.45,2,16.9,5
5596,5/5/2021,CS176,Goa,Office Supplies,Paper,P1358,5.87,3,17.61,8
5597,2/19/2023,CS154,Kerala,Office Supplies,Appliances,P428,189,2,378,8
5598,2/20/2020,CS146,Nagaland,Office Supplies,Paper,P904,5.88,3,17.64,2
5599,5/10/2020,CS111,Jharkhand,Office Supplies,Storage,P893,62.18,6,373.08,4
5600,1/25/2023,CS193,Mizoram,Furniture,Furnishings,P1751,95.46,14,1336.44,6
5601,8/26/2023,CS177,Mizoram,Technology,Phones,P1202,9.99,3,29.97,10
5602,11/12/2021,CS112,Tripura,Office Supplies,Paper,P301,6.48,4,25.92,9
5603,4/1/2022,CS169,Manipur,Technology,Phones,P1158,145.95,3,437.85,9
5604,8/10/2020,CS117,Meghalaya,Office Supplies,Binders,P244,336.79,2,673.57,10
5605,8/1/2022,CS194,Rajasthan,Office Supplies,Paper,P1752,5.34,1,5.34,8
5606,2/3/2022,CS203,Manipur,Office Supplies,Binders,P1141,420.79,2,841.57,10
5607,7/8/2020,CS237,Madhya Pradesh,Office Supplies,Paper,P1663,4.28,5,21.4,10
5608,4/3/2023,CS226,Uttarakhand,Office Supplies,Binders,P593,6.95,7,48.66,2
5609,7/6/2022,CS206,Uttar Pradesh,Office Supplies,Binders,P406,5.11,4,20.42,3
5610,6/11/2023,CS183,Uttar Pradesh,Furniture,Tables,P178,376.13,3,1128.39,7
5611,11/13/2023,CS219,Manipur,Office Supplies,Art,P761,7.08,5,35.4,9
5612,7/31/2022,CS228,Himachal Pradesh,Office Supplies,Paper,P184,6.48,2,12.96,4
5613,1/20/2024,CS200,Rajasthan,Furniture,Bookcases,P1398,136.84,2,273.67,9
5614,7/28/2022,CS152,Goa,Office Supplies,Appliances,P1278,4.37,4,17.48,7
5615,4/15/2021,CS226,Haryana,Furniture,Chairs,P95,60.89,2,121.78,6
5616,12/2/2020,CS215,Gujarat,Office Supplies,Art,P713,6.7,3,20.1,6
5617,11/1/2023,CS107,Karnataka,Technology,Phones,P528,36.79,2,73.58,7
5618,7/24/2023,CS101,Chhattisgarh,Office Supplies,Paper,P538,6.48,1,6.48,1
5619,6/3/2022,CS123,West Bengal,Technology,Machines,P1753,99,4,396,6
5620,9/14/2020,CS140,Odisha,Technology,Phones,P1158,145.95,3,437.85,5
5621,10/16/2021,CS228,Kerala,Furniture,Furnishings,P852,54.74,2,109.48,6
5622,5/24/2023,CS111,Odisha,Furniture,Chairs,P1169,56.95,2,113.89,3
5623,9/17/2020,CS180,Telangana,Technology,Phones,P1159,52.79,2,105.58,4
5624,1/16/2022,CS169,Himachal Pradesh,Office Supplies,Binders,P397,46.48,5,232.4,3
5625,1/10/2020,CS222,West Bengal,Office Supplies,Art,P471,6.68,5,33.4,5
5626,11/3/2022,CS238,Sikkim,Furniture,Furnishings,P1659,4.94,3,14.82,1
5627,6/29/2021,CS132,Kerala,Furniture,Furnishings,P15,63.94,3,191.82,1
5628,7/5/2021,CS235,Manipur,Office Supplies,Storage,P1192,59.08,5,295.4,2
5629,10/10/2023,CS213,Karnataka,Office Supplies,Labels,P361,3.08,4,12.32,3
5630,3/2/2022,CS174,Jharkhand,Office Supplies,Binders,P873,4.62,1,4.62,1
5631,7/4/2020,CS152,Himachal Pradesh,Furniture,Tables,P1349,95.86,4,383.44,8
5632,10/23/2022,CS195,Punjab,Furniture,Chairs,P1108,350.98,1,350.98,10
5633,7/11/2022,CS145,Himachal Pradesh,Office Supplies,Paper,P895,6.54,2,13.08,1
5634,7/24/2021,CS145,Manipur,Office Supplies,Storage,P1003,225.02,4,900.08,1
5635,10/9/2021,CS176,Assam,Furniture,Furnishings,P929,1.78,3,5.35,6
5636,2/26/2020,CS209,Andhra Pradesh,Furniture,Chairs,P479,49.69,2,99.37,5
5637,2/13/2020,CS126,Jharkhand,Office Supplies,Art,P1186,2.67,1,2.67,3
5638,11/10/2022,CS192,Manipur,Furniture,Chairs,P355,315.89,2,631.78,7
5639,11/15/2021,CS148,Sikkim,Furniture,Furnishings,P1634,20.24,3,60.72,8
5640,6/1/2022,CS194,Uttarakhand,Office Supplies,Labels,P86,3,1,3,2
5641,3/18/2023,CS114,Mizoram,Furniture,Chairs,P611,400.79,2,801.57,4
5642,1/21/2023,CS190,Rajasthan,Office Supplies,Paper,P291,40.99,9,368.91,8
5643,10/31/2021,CS118,Andhra Pradesh,Furniture,Chairs,P562,98.39,9,885.53,1
5644,2/3/2022,CS179,Madhya Pradesh,Technology,Phones,P861,119.99,2,239.98,10
5645,8/8/2020,CS164,Karnataka,Furniture,Chairs,P611,350.69,2,701.37,5
5646,11/12/2023,CS184,Uttarakhand,Office Supplies,Binders,P873,1.16,2,2.31,3
5647,9/16/2023,CS126,Sikkim,Office Supplies,Storage,P169,178.47,9,1606.23,5
5648,2/11/2023,CS173,Arunachal Pradesh,Office Supplies,Paper,P1244,5.68,3,17.04,2
5649,9/5/2021,CS111,Jharkhand,Office Supplies,Binders,P1387,16.51,3,49.53,2
5650,3/23/2023,CS111,Goa,Furniture,Chairs,P377,218.08,4,872.32,4
5651,3/28/2020,CS140,Uttar Pradesh,Office Supplies,Paper,P1138,22.84,7,159.88,9
5652,12/26/2020,CS233,Odisha,Office Supplies,Binders,P506,4.24,6,25.44,4
5653,10/30/2020,CS151,Nagaland,Office Supplies,Supplies,P140,9.31,3,27.93,2
5654,8/12/2020,CS171,Odisha,Office Supplies,Supplies,P425,2.52,2,5.04,1
5655,12/2/2020,CS105,Assam,Technology,Accessories,P266,49.99,5,249.95,6
5656,12/17/2021,CS202,Arunachal Pradesh,Furniture,Furnishings,P1515,8.54,3,25.63,8
5657,7/20/2022,CS143,Punjab,Office Supplies,Binders,P548,3.98,3,11.95,2
5658,10/19/2021,CS116,Mizoram,Office Supplies,Supplies,P1754,2.08,3,6.24,6
5659,12/3/2021,CS209,Sikkim,Office Supplies,Storage,P1549,34.76,2,69.52,9
5660,2/9/2021,CS238,Nagaland,Office Supplies,Binders,P707,4.47,2,8.93,8
5661,2/15/2021,CS113,Tripura,Office Supplies,Paper,P430,7.31,9,65.79,8
5662,7/21/2022,CS159,Punjab,Office Supplies,Binders,P314,135.99,2,271.98,10
5663,6/25/2021,CS173,Arunachal Pradesh,Office Supplies,Art,P1001,2.94,4,11.76,6
5664,11/13/2020,CS156,Rajasthan,Office Supplies,Paper,P427,38.76,2,77.52,2
5665,7/25/2023,CS128,Goa,Office Supplies,Binders,P418,24.32,2,48.64,8
5666,9/16/2020,CS150,West Bengal,Furniture,Furnishings,P864,8.55,2,17.09,10
5667,3/14/2021,CS126,Nagaland,Furniture,Chairs,P562,98.39,1,98.39,1
5668,3/31/2020,CS176,Goa,Office Supplies,Appliances,P448,78.65,5,393.25,3
5669,10/8/2021,CS199,Uttar Pradesh,Office Supplies,Binders,P362,16.74,5,83.7,8
5670,12/22/2022,CS226,Uttarakhand,Furniture,Bookcases,P1615,81.94,2,163.88,3
5671,7/21/2023,CS140,Nagaland,Office Supplies,Art,P1638,13.59,3,40.78,3
5672,4/7/2023,CS208,Odisha,Technology,Phones,P1755,7.99,8,63.94,9
5673,11/26/2020,CS133,Andhra Pradesh,Office Supplies,Art,P609,2.62,3,7.87,5
5674,5/7/2022,CS190,Karnataka,Office Supplies,Binders,P817,0.83,9,7.51,4
5675,5/8/2023,CS180,Haryana,Office Supplies,Labels,P1097,8.28,2,16.56,9
5676,1/12/2023,CS103,Punjab,Furniture,Furnishings,P732,6.64,2,13.28,7
5677,8/17/2022,CS120,Tamil Nadu,Office Supplies,Labels,P219,3.3,5,16.52,10
5678,8/19/2020,CS219,Telangana,Office Supplies,Storage,P930,21.39,6,128.34,10
5679,1/10/2022,CS197,Madhya Pradesh,Office Supplies,Paper,P564,5.98,6,35.88,7
5680,2/21/2022,CS216,Assam,Furniture,Furnishings,P463,9.78,7,68.43,7
5681,5/16/2022,CS113,Nagaland,Furniture,Furnishings,P1337,9.48,2,18.96,6
5682,2/25/2022,CS105,Tripura,Office Supplies,Envelopes,P1495,31.99,2,63.97,7
5683,12/28/2022,CS142,Haryana,Office Supplies,Paper,P977,5.08,7,35.56,6
5684,10/7/2023,CS164,Meghalaya,Technology,Phones,P953,48.99,2,97.98,10
5685,1/9/2024,CS223,Arunachal Pradesh,Furniture,Furnishings,P98,88.78,6,532.7,6
5686,3/31/2020,CS124,West Bengal,Office Supplies,Art,P1625,2.46,2,4.91,7
5687,1/22/2021,CS106,Kerala,Office Supplies,Storage,P618,23.65,5,118.25,5
5688,9/27/2023,CS153,Madhya Pradesh,Furniture,Chairs,P1256,122.99,3,368.97,9
5689,8/5/2022,CS223,Himachal Pradesh,Office Supplies,Supplies,P389,6.84,2,13.68,7
5690,1/29/2020,CS144,Meghalaya,Office Supplies,Envelopes,P230,2.04,2,4.08,7
5691,11/15/2020,CS202,Andhra Pradesh,Office Supplies,Labels,P822,6.3,3,18.9,6
5692,5/14/2021,CS109,Gujarat,Office Supplies,Binders,P25,1.5,7,10.53,6
5693,2/17/2021,CS186,Tamil Nadu,Office Supplies,Paper,P1098,3.98,3,11.95,10
5694,3/24/2020,CS233,Jharkhand,Furniture,Furnishings,P1756,7,4,28,3
5695,10/26/2020,CS160,Telangana,Office Supplies,Binders,P247,1.74,7,12.2,6
5696,8/14/2023,CS165,Manipur,Office Supplies,Binders,P334,3.31,4,13.22,2
5697,10/15/2023,CS134,Madhya Pradesh,Furniture,Chairs,P416,61.58,3,184.75,2
5698,8/6/2020,CS205,Rajasthan,Furniture,Chairs,P1396,77.69,2,155.37,5
5699,11/1/2020,CS101,Tamil Nadu,Office Supplies,Storage,P917,20.98,2,41.96,5
5700,5/13/2021,CS135,Mizoram,Office Supplies,Paper,P65,8.34,5,41.7,4
5701,5/3/2021,CS170,Haryana,Furniture,Furnishings,P806,12.64,5,63.2,5
5702,11/23/2022,CS146,Karnataka,Furniture,Furnishings,P1347,10.72,2,21.44,3
